STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,from_id,ALI17_45,AMI17_45,AHI17_45,ATOT17_45,ALI22_45,AMI22_45,AHI22_45,ATOT22_45,diff_LI,diff_MI,diff_HI,diff_TOT,tract_id_17,LI17_rac,MI17_rac,HI17_rac,TOT17_rac,tract_id_22,LI22_rac,MI22_rac,HI22_rac,TOT22_rac,ALI17_45_n,ALI22_45_n,AMI17_45_n,AMI22_45_n,AHI17_45_n,AHI22_45_n,ATOT17_45_n,ATOT22_45_n,ALI_diff_n,AMI_diff_n,AHI_diff_n,ATOT_diff_n
48,491,020113,1400000US48491020113,48491020113,201.13,Census Tract 201.13,TX,Williamson County,Texas,CT,5996187,17955,"POLYGON ((-97.678173 30.651839, -97.67601 30.656077, -97.669453 30.666541, -97.664476 30.674139, -97.664283 30.673996, -97.660645 30.679863, -97.659245 30.682633, -97.655797 30.691526, -97.654357 30.690975, -97.651633 30.691464, -97.649992 30.690204, -97.649305 30.6884, -97.649192 30.684814, -97.647965 30.683499, -97.643479 30.682535, -97.64015 30.681208, -97.640521 30.680662, -97.640868 30.680122, -97.641246 30.679201, -97.641821 30.678334, -97.64211 30.67807, -97.642581 30.677814, -97.644208 30.677293, -97.652294 30.674562, -97.652331 30.674316, -97.649686 30.667483, -97.648625 30.664817, -97.651116 30.663613, -97.657442 30.659632, -97.657602 30.659532, -97.657736 30.659446, -97.661941 30.656798, -97.667988 30.654882, -97.671521 30.654609, -97.67746 30.648735, -97.679504 30.649935, -97.678173 30.651839))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,021506,1400000US48491021506,48491021506,215.06,Census Tract 215.06,TX,Williamson County,Texas,CT,3907396,4199,"POLYGON ((-97.649179 30.544841, -97.647354 30.550445, -97.645776 30.555763, -97.645639 30.55863, -97.641497 30.558923, -97.640123 30.559339, -97.630366 30.562287, -97.627892 30.56302, -97.625323 30.556865, -97.624823 30.55668, -97.624692 30.556316, -97.623775 30.554091, -97.623601 30.553672, -97.623123 30.552519, -97.622856 30.551851, -97.622805 30.551762, -97.622665 30.55162, -97.622518 30.551559, -97.622411 30.551537, -97.614522 30.551683, -97.614489 30.551684, -97.614324 30.546678, -97.62254 30.546437, -97.627451 30.546349, -97.629962 30.547099, -97.636731 30.547118, -97.639489 30.547026, -97.643814 30.545658, -97.646193 30.54376, -97.650225 30.543287, -97.649179 30.544841))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020203,1400000US48491020203,48491020203,202.03,Census Tract 202.03,TX,Williamson County,Texas,CT,26394370,34217,"POLYGON ((-97.806115 30.750595, -97.797166 30.753413, -97.79836 30.756664, -97.784702 30.761074, -97.786444 30.765113, -97.783572 30.76699, -97.782814 30.768705, -97.781049 30.769975, -97.776725 30.76883, -97.774859 30.768775, -97.774337 30.767625, -97.771605 30.76752, -97.770624 30.768718, -97.768082 30.769554, -97.766948 30.769152, -97.763642 30.770602, -97.761573 30.769018, -97.760682 30.767686, -97.760632 30.766124, -97.757607 30.764605, -97.755797 30.764541, -97.757972 30.769891, -97.753301 30.772863, -97.745847 30.763599, -97.734144 30.759129, -97.735938 30.757823, -97.735872 30.756216, -97.734548 30.753149, -97.732357 30.750296, -97.731798 30.749205, -97.733745 30.745745, -97.735979 30.743497, -97.735979 30.743429, -97.735928 30.742683, -97.735892 30.742566, -97.733749 30.739943, -97.730609 30.737959, -97.729119 30.737222, -97.727462 30.734273, -97.727353 30.730497, -97.726824 30.729331, -97.723754 30.72623, -97.721742 30.724894, -97.723243 30.718937, -97.727281 30.718818, -97.729156 30.717868, -97.729494 30.719595, -97.732729 30.721882, -97.736325 30.720215, -97.73777 30.720478, -97.738854 30.723514, -97.740867 30.725652, -97.741079 30.730855, -97.742955 30.732906, -97.744703 30.733614, -97.747983 30.734169, -97.751123 30.733319, -97.751894 30.732582, -97.753163 30.729311, -97.755028 30.729427, -97.761293 30.727917, -97.762891 30.72838, -97.764082 30.730048, -97.764208 30.73013, -97.764405 30.73013, -97.764552 30.730344, -97.764895 30.73096, -97.764882 30.731142, -97.764989 30.731354, -97.765573 30.732168, -97.767334 30.7325, -97.771007 30.731335, -97.771039 30.730408, -97.770699 30.729599, -97.770967 30.727984, -97.772836 30.72417, -97.775096 30.722168, -97.776631 30.723491, -97.777869 30.725202, -97.778464 30.726632, -97.778948 30.727835, -97.780312 30.730919, -97.782636 30.732665, -97.787779 30.733813, -97.794577 30.734308, -97.796572 30.735435, -97.800842 30.739522, -97.802805 30.742655, -97.806115 30.750595))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,043100,1400000US48453043100,48453043100,431,Census Tract 431,TX,Travis County,Texas,CT,908448,0,"POLYGON ((-97.700108 30.357647, -97.699707 30.358266, -97.69695 30.363155, -97.693375 30.360882, -97.688109 30.358259, -97.691118 30.353487, -97.693602 30.349704, -97.695011 30.35186, -97.695987 30.352173, -97.696922 30.352832, -97.699154 30.354915, -97.70036 30.357309, -97.700108 30.357647))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,044100,1400000US48453044100,48453044100,441,Census Tract 441,TX,Travis County,Texas,CT,2836431,0,"POLYGON ((-97.666 30.441864, -97.664716 30.443856, -97.661714 30.448716, -97.66158 30.448797, -97.660013 30.449619, -97.658057 30.449826, -97.656044 30.448923, -97.656152 30.448752, -97.652053 30.446744, -97.649829 30.446016, -97.648266 30.445971, -97.640542 30.447203, -97.639149 30.447439, -97.639419 30.445392, -97.642279 30.444108, -97.643442 30.442759, -97.645904 30.438943, -97.647582 30.436336, -97.646789 30.434432, -97.646679 30.434373, -97.644721 30.43343, -97.644661 30.429924, -97.64476 30.428794, -97.648065 30.428833, -97.649854 30.429487, -97.650739 30.429958, -97.651969 30.431138, -97.652831 30.432757, -97.652938 30.432974, -97.654741 30.435655, -97.659089 30.438368, -97.66349 30.440925, -97.664888 30.441272, -97.666182 30.441267, -97.666 30.441864))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002219,1400000US48453002219,48453002219,22.19,Census Tract 22.19,TX,Travis County,Texas,CT,106412050,5223176,"POLYGON ((-97.627952 30.29124, -97.622838 30.29926, -97.620842 30.302262, -97.619295 30.304652, -97.617945 30.306896, -97.605379 30.326375, -97.60413 30.329145, -97.600727 30.334783, -97.599466 30.337467, -97.591383 30.340537, -97.584071 30.343264, -97.580502 30.344292, -97.57963 30.342838, -97.579042 30.341668, -97.576556 30.342103, -97.576364 30.34212, -97.572707 30.342425, -97.564281 30.341899, -97.561462 30.341704, -97.559646 30.341417, -97.560342 30.338947, -97.558479 30.337677, -97.554205 30.336921, -97.550689 30.335142, -97.548623 30.331752, -97.548194 30.331049, -97.544226 30.324539, -97.537713 30.313547, -97.53731 30.312325, -97.537349 30.309567, -97.532703 30.306866, -97.530152 30.304354, -97.528395 30.300809, -97.526739 30.303355, -97.522548 30.304188, -97.52055 30.30658, -97.517447 30.306264, -97.515086 30.307958, -97.513198 30.308473, -97.509673 30.306765, -97.507515 30.307746, -97.493624 30.300942, -97.491965 30.300856, -97.491401 30.30077, -97.484271 30.29731, -97.481907 30.29943, -97.459457 30.288937, -97.461259 30.28568, -97.455419 30.282947, -97.450426 30.282321, -97.460874 30.264446, -97.462 30.261747, -97.469756 30.249274, -97.472771 30.243893, -97.48042 30.230615, -97.486329 30.220528, -97.488744 30.221312, -97.490463 30.22272, -97.491124 30.224283, -97.49652 30.216143, -97.501373 30.219172, -97.503602 30.219359, -97.506577 30.221022, -97.507887 30.222055, -97.514399 30.226836, -97.514894 30.227356, -97.519049 30.235066, -97.523618 30.239655, -97.524224 30.240983, -97.521165 30.246656, -97.521592 30.247778, -97.526808 30.251365, -97.534852 30.25389, -97.544269 30.254409, -97.547963 30.25359, -97.552932 30.255818, -97.554602 30.256088, -97.554716 30.256867, -97.561966 30.260254, -97.563982 30.261694, -97.564875 30.26292, -97.566958 30.267498, -97.569101 30.269065, -97.57775 30.271891, -97.582493 30.274243, -97.584994 30.274352, -97.585733 30.275481, -97.588226 30.275505, -97.590467 30.276615, -97.591249 30.277469, -97.59175 30.278641, -97.596253 30.281643, -97.599956 30.275877, -97.601279 30.27626, -97.603262 30.276948, -97.603853 30.277238, -97.610046 30.280253, -97.613854 30.282831, -97.615577 30.283797, -97.622258 30.287, -97.625535 30.28941, -97.627952 30.29124))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,046000,1400000US48453046000,48453046000,460,Census Tract 460,TX,Travis County,Texas,CT,6598313,0,"POLYGON ((-97.624516 30.487138, -97.624229 30.487297, -97.618647 30.490377, -97.61754 30.489421, -97.615275 30.489546, -97.610186 30.489999, -97.606833 30.490313, -97.60609 30.495138, -97.60439 30.496486, -97.603905 30.496915, -97.603536 30.497184, -97.601609 30.498695, -97.596162 30.501481, -97.593523 30.500497, -97.591314 30.500909, -97.591055 30.497564, -97.589855 30.497397, -97.588793 30.497915, -97.587881 30.498006, -97.586283 30.498769, -97.581177 30.500751, -97.582511 30.494187, -97.582427 30.493912, -97.584117 30.484783, -97.584469 30.483637, -97.591662 30.47218, -97.593638 30.473647, -97.605771 30.479501, -97.6141 30.482966, -97.620573 30.4861, -97.624334 30.487098, -97.624516 30.487138))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,030100,1400000US48453030100,48453030100,301,Census Tract 301,TX,Travis County,Texas,CT,2600989,0,"POLYGON ((-97.766804 30.385124, -97.762485 30.38803, -97.759843 30.388251, -97.756998 30.388222, -97.754144 30.388264, -97.753547 30.388311, -97.74652 30.389068, -97.744927 30.389608, -97.741729 30.383135, -97.740871 30.381987, -97.738299 30.379988, -97.73892 30.379274, -97.742971 30.381232, -97.744595 30.383245, -97.750897 30.380228, -97.752101 30.379478, -97.752876 30.378365, -97.755454 30.374355, -97.757223 30.371566, -97.759645 30.374789, -97.763416 30.376146, -97.764882 30.378039, -97.765952 30.383291, -97.766804 30.385124))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,032300,1400000US48453032300,48453032300,323,Census Tract 323,TX,Travis County,Texas,CT,936353,0,"POLYGON ((-97.755 30.356915, -97.754358 30.358376, -97.75401 30.358923, -97.75054 30.363637, -97.749266 30.363837, -97.746375 30.361564, -97.743419 30.361301, -97.744125 30.359885, -97.745959 30.35596, -97.747361 30.352969, -97.74799 30.351604, -97.75039 30.352164, -97.753136 30.353466, -97.756617 30.355166, -97.755 30.356915))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002323,1400000US48453002323,48453002323,23.23,Census Tract 23.23,TX,Travis County,Texas,CT,2042338,0,"POLYGON ((-97.756365 30.235508, -97.754888 30.237206, -97.753519 30.23876, -97.752823 30.239906, -97.752434 30.241923, -97.74744 30.239677, -97.746376 30.239009, -97.744436 30.237297, -97.742209 30.235165, -97.741797 30.233894, -97.741273 30.233771, -97.744434 30.228417, -97.744814 30.227772, -97.747455 30.223299, -97.748824 30.224347, -97.751197 30.22539, -97.760208 30.22965, -97.756365 30.235508))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,034900,1400000US48453034900,48453034900,349,Census Tract 349,TX,Travis County,Texas,CT,7661098,239807,"POLYGON ((-97.914483 30.384781, -97.913405 30.388272, -97.911094 30.390492, -97.909349 30.391076, -97.907444 30.388238, -97.906406 30.387576, -97.903901 30.387084, -97.898588 30.38766, -97.895028 30.387565, -97.892894 30.3881, -97.890941 30.389223, -97.890907 30.389247, -97.887028 30.393367, -97.885115 30.392668, -97.884799 30.390441, -97.88226 30.389786, -97.882434 30.388161, -97.882502 30.386701, -97.885037 30.379885, -97.884872 30.377569, -97.885023 30.37544, -97.885697 30.374351, -97.888392 30.370899, -97.891799 30.369267, -97.895461 30.36697, -97.897383 30.364127, -97.908662 30.356057, -97.909226 30.357287, -97.911147 30.359634, -97.912189 30.360699, -97.913198 30.361082, -97.912979 30.362237, -97.913087 30.362983, -97.913516 30.362642, -97.913927 30.36767, -97.913882 30.368831, -97.913815 30.369803, -97.914247 30.374479, -97.914322 30.375697, -97.914383 30.380965, -97.914483 30.384781))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,040800,1400000US48453040800,48453040800,408,Census Tract 408,TX,Travis County,Texas,CT,2666872,0,"POLYGON ((-97.719228 30.381965, -97.717151 30.3902, -97.717111 30.390338, -97.716279 30.393284, -97.713569 30.390281, -97.710471 30.388783, -97.710358 30.388728, -97.704505 30.385876, -97.701758 30.384564, -97.700319 30.383843, -97.6979 30.382712, -97.697946 30.380923, -97.69999 30.378058, -97.701005 30.374896, -97.702595 30.372529, -97.703203 30.372112, -97.704089 30.371475, -97.7055 30.369251, -97.712088 30.372449, -97.712555 30.373457, -97.710131 30.377229, -97.710298 30.377878, -97.718025 30.381669, -97.719228 30.381965))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,034700,1400000US48453034700,48453034700,347,Census Tract 347,TX,Travis County,Texas,CT,4256805,0,"POLYGON ((-97.893966 30.21919, -97.893619 30.220064, -97.893223 30.22106, -97.89182 30.223267, -97.888515 30.22856, -97.888305 30.229195, -97.884925 30.228998, -97.882167 30.229399, -97.879293 30.230783, -97.874723 30.233418, -97.872614 30.233944, -97.871215 30.234012, -97.866032 30.233894, -97.864933 30.23404, -97.864779 30.234061, -97.864283 30.232977, -97.864476 30.230025, -97.866274 30.229153, -97.866937 30.228684, -97.86871 30.225854, -97.869342 30.224917, -97.873094 30.222583, -97.874003 30.217938, -97.875937 30.214579, -97.876369 30.216357, -97.877816 30.217061, -97.879255 30.216789, -97.881254 30.213502, -97.878992 30.212084, -97.881267 30.212049, -97.881389 30.210254, -97.88448 30.209174, -97.883762 30.211105, -97.885685 30.21241, -97.887158 30.21032, -97.889412 30.208703, -97.892924 30.21246, -97.893889 30.217759, -97.894326 30.218286, -97.893966 30.21919))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,030400,1400000US48453030400,48453030400,304,Census Tract 304,TX,Travis County,Texas,CT,2583805,0,"POLYGON ((-97.814226 30.209349, -97.815002 30.21297, -97.814112 30.215203, -97.812781 30.21649, -97.808907 30.217654, -97.807129 30.219011, -97.801098 30.21769, -97.797624 30.215453, -97.793676 30.213579, -97.793746 30.213477, -97.797255 30.208385, -97.801952 30.201518, -97.806244 30.202913, -97.806906 30.202936, -97.807571 30.203032, -97.80983 30.204333, -97.811173 30.205246, -97.815422 30.207281, -97.814226 30.209349))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002451,1400000US48453002451,48453002451,24.51,Census Tract 24.51,TX,Travis County,Texas,CT,4601290,2146,"POLYGON ((-97.791497 30.152819, -97.789315 30.16015, -97.78721 30.164942, -97.785941 30.16697, -97.786254 30.166975, -97.786167 30.16711, -97.778106 30.179411, -97.777803 30.179353, -97.775032 30.17756, -97.774518 30.175381, -97.774422 30.174827, -97.772933 30.17449, -97.769924 30.173309, -97.770804 30.171215, -97.770279 30.170416, -97.768504 30.170529, -97.767023 30.169801, -97.768208 30.166457, -97.767191 30.16772, -97.764084 30.168239, -97.764002 30.16793, -97.763706 30.163963, -97.766805 30.160138, -97.769627 30.159347, -97.772 30.157181, -97.775444 30.157521, -97.778417 30.157398, -97.779892 30.156633, -97.780376 30.155037, -97.780441 30.153383, -97.781532 30.151628, -97.780877 30.15057, -97.781258 30.149015, -97.786945 30.148212, -97.789688 30.147291, -97.789749 30.148964, -97.788254 30.15134, -97.789751 30.153173, -97.791497 30.152819))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002448,1400000US48453002448,48453002448,24.48,Census Tract 24.48,TX,Travis County,Texas,CT,16064163,0,"POLYGON ((-97.746294 30.181496, -97.744786 30.183943, -97.738857 30.193254, -97.733608 30.190787, -97.732257 30.190785, -97.730096 30.191929, -97.728023 30.193108, -97.726652 30.194318, -97.72256 30.200305, -97.721294 30.201531, -97.717865 30.203816, -97.716601 30.205573, -97.71234 30.212341, -97.712177 30.212402, -97.709652 30.212485, -97.69872 30.215707, -97.691204 30.218268, -97.683288 30.22229, -97.683418 30.217405, -97.683412 30.209949, -97.683747 30.201627, -97.684274 30.198315, -97.688623 30.198678, -97.690605 30.198268, -97.692039 30.197502, -97.698328 30.191935, -97.698528 30.191776, -97.700902 30.189849, -97.701772 30.189608, -97.70951 30.19004, -97.712992 30.18863, -97.713326 30.188332, -97.717616 30.184302, -97.719625 30.18252, -97.720708 30.180937, -97.721228 30.179357, -97.722421 30.170766, -97.723112 30.16763, -97.723837 30.166224, -97.729841 30.156863, -97.735988 30.159778, -97.736173 30.159865, -97.736302 30.160965, -97.736265 30.162741, -97.741634 30.165551, -97.739861 30.168333, -97.738373 30.169011, -97.739459 30.171158, -97.741078 30.172985, -97.742708 30.174735, -97.745103 30.178013, -97.745965 30.178999, -97.746815 30.1797, -97.746294 30.181496))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,035900,1400000US48453035900,48453035900,359,Census Tract 359,TX,Travis County,Texas,CT,60143060,9010,"POLYGON ((-98.049886 30.624155, -98.040294 30.618204, -98.036495 30.611726, -98.0297 30.614723, -98.017729 30.616455, -98.012741 30.616767, -98.006276 30.627516, -98.004302 30.62519, -98.001945 30.621425, -97.997989 30.613024, -97.9924 30.609494, -97.991015 30.609849, -97.977867 30.622114, -97.966311 30.623676, -97.96259 30.62519, -97.956734 30.628249, -97.951883 30.625191, -97.9405 30.614824, -97.934809 30.610286, -97.927886 30.608174, -97.921919 30.606353, -97.917063 30.604871, -97.92008 30.596218, -97.921895 30.590958, -97.920383 30.586774, -97.915123 30.580567, -97.916977 30.578546, -97.919033 30.576328, -97.919151 30.576198, -97.926985 30.567654, -97.921825 30.564231, -97.911289 30.568331, -97.906325 30.570275, -97.902456 30.571328, -97.900129 30.568914, -97.898363 30.567086, -97.895785 30.564917, -97.894276 30.565013, -97.893324 30.565074, -97.892824 30.565171, -97.891455 30.566518, -97.890039 30.565803, -97.888596 30.563925, -97.887695 30.556612, -97.886785 30.555843, -97.89349 30.54868, -97.898451 30.548639, -97.902606 30.553361, -97.904036 30.553848, -97.904074 30.555012, -97.905721 30.556725, -97.91404 30.558701, -97.915482 30.559286, -97.915579 30.563009, -97.915813 30.559869, -97.915894 30.559497, -97.915919 30.559381, -97.916151 30.557706, -97.916289 30.557241, -97.917008 30.556307, -97.917031 30.556107, -97.916728 30.555485, -97.916828 30.555267, -97.918066 30.555065, -97.917837 30.553455, -97.916035 30.552311, -97.915927 30.547974, -97.916689 30.546856, -97.918821 30.546759, -97.919401 30.544285, -97.921583 30.540618, -97.920708 30.538943, -97.919761 30.537966, -97.9196 30.537324, -97.918675 30.536677, -97.919366 30.535548, -97.921297 30.535155, -97.92356 30.536178, -97.928212 30.528954, -97.927841 30.527894, -97.928349 30.527448, -97.931379 30.529611, -97.934869 30.531359, -97.936551 30.533608, -97.938795 30.534648, -97.940204 30.5382, -97.938727 30.540301, -97.939125 30.541959, -97.941389 30.543901, -97.942317 30.547807, -97.943495 30.550527, -97.944052 30.552864, -97.946012 30.555709, -97.946064 30.558298, -97.945993 30.558811, -97.950604 30.558786, -97.952424 30.559195, -97.953337 30.561505, -97.957065 30.564511, -97.958585 30.564318, -97.960692 30.565286, -97.961282 30.566711, -97.959199 30.566689, -97.956284 30.565818, -97.952705 30.571261, -97.955637 30.570787, -97.958346 30.572399, -97.957585 30.576741, -97.960209 30.576258, -97.96238 30.577118, -97.962958 30.578578, -97.965518 30.578916, -97.965204 30.580286, -97.967759 30.581941, -97.97086 30.582128, -97.972094 30.581642, -97.971888 30.583934, -97.974318 30.583886, -97.978223 30.585496, -97.981544 30.583721, -97.982668 30.582558, -97.985043 30.583118, -97.988921 30.585295, -97.990664 30.583789, -98.034144 30.604939, -98.036124 30.601769, -98.056743 30.611385, -98.049886 30.624155))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,001913,1400000US48453001913,48453001913,19.13,Census Tract 19.13,TX,Travis County,Texas,CT,12027127,481870,"POLYGON ((-97.826599 30.314705, -97.82439 30.317214, -97.815513 30.321894, -97.814064 30.323247, -97.812849 30.325146, -97.806356 30.335305, -97.802334 30.334196, -97.799581 30.332849, -97.796687 30.335371, -97.796027 30.335232, -97.790165 30.331766, -97.784554 30.328615, -97.783679 30.327928, -97.780739 30.326721, -97.779521 30.324552, -97.779233 30.320754, -97.776121 30.320918, -97.775661 30.31803, -97.775884 30.313606, -97.777884 30.308306, -97.779153 30.306219, -97.783716 30.300851, -97.785921 30.297505, -97.785935 30.296576, -97.790206 30.297745, -97.790452 30.298544, -97.791712 30.298064, -97.792293 30.300022, -97.795068 30.303308, -97.795736 30.303212, -97.796962 30.303446, -97.795655 30.304934, -97.79654 30.305959, -97.797758 30.305937, -97.798146 30.306965, -97.801227 30.307921, -97.804296 30.306706, -97.80593 30.307163, -97.807985 30.305479, -97.809441 30.306011, -97.811965 30.305989, -97.814192 30.305472, -97.81557 30.30622, -97.81853 30.306075, -97.818773 30.305515, -97.820133 30.305755, -97.82231 30.305152, -97.823307 30.305546, -97.824948 30.30473, -97.825836 30.304323, -97.825302 30.305763, -97.825516 30.307462, -97.826878 30.311922, -97.826599 30.314705))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,209,010912,1400000US48209010912,48209010912,109.12,Census Tract 109.12,TX,Hays County,Texas,CT,74835727,0,"POLYGON ((-98.009899 30.132324, -98.008659 30.134262, -98.006937 30.13644, -98.003201 30.139044, -98.001629 30.13983, -97.996535 30.141021, -97.994008 30.142014, -97.990136 30.145128, -97.985989 30.146851, -97.977162 30.15072, -97.972904 30.151889, -97.965267 30.157319, -97.963985 30.157752, -97.956806 30.15854, -97.952892 30.161766, -97.945163 30.166391, -97.939612 30.169091, -97.934695 30.172637, -97.930934 30.173527, -97.92927 30.175021, -97.928882 30.176392, -97.928786 30.180515, -97.928808 30.181703, -97.906517 30.165632, -97.89894 30.160183, -97.898522 30.159894, -97.890446 30.154072, -97.883522 30.149067, -97.874248 30.142397, -97.857855 30.130641, -97.858806 30.128503, -97.863084 30.124993, -97.863931 30.124796, -97.865396 30.124669, -97.866426 30.12427, -97.871637 30.118817, -97.874628 30.115559, -97.875124 30.1147, -97.875271 30.113114, -97.875245 30.109993, -97.875084 30.103934, -97.87496 30.100562, -97.874834 30.097679, -97.878161 30.096384, -97.886478 30.096183, -97.888792 30.095411, -97.899905 30.0955, -97.926325 30.095212, -97.929018 30.095715, -97.937022 30.100753, -97.937739 30.101339, -97.950896 30.113772, -97.955152 30.116305, -97.957675 30.11724, -97.985332 30.117116, -97.987805 30.118257, -97.992754 30.121857, -97.995067 30.122518, -97.999683 30.122643, -98.00124 30.123032, -98.002354 30.12384, -98.010403 30.131921, -98.009899 30.132324))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,209,010602,1400000US48209010602,48209010602,106.02,Census Tract 106.02,TX,Hays County,Texas,CT,37929632,0,"POLYGON ((-98.070781 29.879788, -98.06894 29.880063, -98.065389 29.878963, -98.062496 29.880407, -98.05892 29.879352, -98.055816 29.880407, -98.053054 29.881713, -98.047636 29.88483, -98.044269 29.887076, -98.041401 29.889436, -98.038666 29.889779, -98.03643 29.889343, -98.035167 29.889595, -98.034009 29.888816, -98.034089 29.886913, -98.035037 29.885538, -98.040587 29.883362, -98.041192 29.882674, -98.040982 29.880703, -98.03851 29.879786, -98.033853 29.882719, -98.030222 29.886339, -98.028907 29.888127, -98.026434 29.889547, -98.024987 29.889249, -98.016836 29.884387, -98.014995 29.883584, -98.012655 29.881245, -98.012656 29.879457, -98.01505 29.877716, -98.017076 29.877121, -98.017497 29.876067, -98.016496 29.874802, -98.011736 29.873372, -98.010474 29.872754, -98.007503 29.872715, -98.00387 29.872681, -98.001662 29.873983, -98.001441 29.875218, -98.001112 29.876083, -97.998693 29.875546, -97.995534 29.873418, -97.993902 29.873739, -97.990198 29.876709, -97.987989 29.87703, -97.986621 29.876595, -97.986038 29.875961, -97.983567 29.873353, -97.981433 29.873044, -97.978922 29.875491, -97.976072 29.874771, -97.974933 29.873097, -97.974783 29.872898, -97.974572 29.872393, -97.974631 29.872193, -97.974887 29.870697, -97.974177 29.869941, -97.97131 29.868773, -97.967994 29.868206, -97.967326 29.868061, -97.965481 29.867872, -97.964806 29.867804, -97.962316 29.867783, -97.963235 29.865562, -97.964043 29.863651, -97.965013 29.861541, -97.971243 29.855929, -97.972126 29.854751, -97.972981 29.853015, -97.980013 29.846525, -97.98108 29.845345, -97.98253 29.843439, -97.983854 29.84239, -97.986213 29.840691, -97.986508 29.840418, -97.988494 29.83854, -97.989465 29.837397, -97.993799 29.833286, -97.997756 29.830946, -97.999521 29.82949, -98.00477 29.82415, -98.013956 29.816075, -98.018657 29.812175, -98.018682 29.812253, -98.030523 29.848539, -98.071531 29.877729, -98.070781 29.879788))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020108,1400000US48491020108,48491020108,201.08,Census Tract 201.08,TX,Williamson County,Texas,CT,15411075,44295,"POLYGON ((-97.71711 30.683906, -97.716255 30.68361, -97.702801 30.688186, -97.702109 30.688149, -97.700969 30.687764, -97.694439 30.690091, -97.691627 30.689837, -97.689968 30.691777, -97.687998 30.688739, -97.686943 30.688928, -97.685331 30.689695, -97.686784 30.690131, -97.68773 30.694039, -97.685113 30.696588, -97.688008 30.697203, -97.683672 30.697845, -97.682907 30.699862, -97.6816 30.7002, -97.681613 30.700264, -97.681702 30.700709, -97.674919 30.702107, -97.67239 30.704954, -97.670412 30.703567, -97.668875 30.703258, -97.66615 30.703228, -97.666236 30.704977, -97.662895 30.705051, -97.656818 30.703459, -97.654332 30.704115, -97.651726 30.701624, -97.650173 30.704658, -97.647861 30.701879, -97.646086 30.701549, -97.644579 30.699145, -97.642263 30.697681, -97.638796 30.693681, -97.636391 30.692932, -97.635736 30.691865, -97.639288 30.690041, -97.637389 30.684612, -97.637618 30.684407, -97.639607 30.681903, -97.64015 30.681208, -97.643479 30.682535, -97.647965 30.683499, -97.649192 30.684814, -97.649305 30.6884, -97.649992 30.690204, -97.651633 30.691464, -97.654357 30.690975, -97.655797 30.691526, -97.659245 30.682633, -97.660645 30.679863, -97.664283 30.673996, -97.664476 30.674139, -97.669453 30.666541, -97.670048 30.667574, -97.66989 30.674864, -97.673216 30.673467, -97.675044 30.672262, -97.677237 30.669686, -97.680126 30.66902, -97.683697 30.669866, -97.683607 30.671753, -97.684535 30.672957, -97.686826 30.673705, -97.687341 30.676543, -97.689556 30.677033, -97.690903 30.678971, -97.691933 30.679373, -97.692961 30.67843, -97.693712 30.677902, -97.697711 30.675587, -97.69873 30.674891, -97.69918 30.67483, -97.6998 30.674455, -97.701345 30.673477, -97.706995 30.676709, -97.715037 30.681818, -97.71776 30.682926, -97.71711 30.683906))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
